1.0, 0.1891987348452549, 0.02924867825583375, 0.022079717981898624, 0.025482787710495003, 0.017227714089936726, 0.011857320839993296, 0.011856904998609556, 0.011893734577058366, 0.007879322570658875, 
0.022070082579180913, 0.08012225578234157, 0.027247438512743687, 0.01351720879089846, 0.0055489704392537075, 0.007064533638213146, 0.0033868996924397124, 0.003449516592693139, 0.005543699010838678, 0.003944413889429378, 
0.003165732539834857, 0.02369681698265994, 0.015883607876434568, 0.006269164831780057, 0.011256779676138829, 0.005021657720334308, 0.0020096468058222747, 0.004622465210410899, 0.0045721850368152265, 0.0021238332114085494, 
0.006121732715928983, 0.00120530491713871, 0.005230847938345433, 0.005234853545813547, 0.0030028161499075275, 0.002774965761912365, 0.0021973607671303087, 0.0018372940574785247, 0.002471543007474525, 0.0024497212478868592, 
0.001805578830206269, 0.0023757854414900503, 0.004443564661151852, 0.0024020799463844093, 0.00027948567634411, 0.0015624638222066914, 0.0014538228598479628, 0.001500459125836452, 0.0019355677138877115, 0.0022398180546104145, 
0.0028912711201397466, 0.0020482367754566617, 0.0023006255620463857, 0.0017226386027429487, 0.0018406387217106493, 0.002268303111227014, 0.001485310031393163, 0.0018664187658334942, 0.0032474774764762993, 0.0022226981469226485, 
0.002574645600766342, 0.000793426520922638, 0.0003548622322615893, 0.0019190289207193225, 0.003019733031333379, 0.0021563150621399436, 0.0010231355817790294, 0.0013327711987632398, 0.0023037971400999835, 0.0017910565107618758, 
0.0021651943921976503, 0.0008237387004849745, 0.0011369617579688204, 0.002358214621124342, 0.0026514180831116434, 0.0019390297764094637, 0.0016463608292585957, 0.0019022035533927766, 0.002037233340297124, 0.0022037449817396302, 
0.002325254384620971, 0.0019452383876388088, 0.0013693640731043716, 0.001474844150380898, 0.0015368280710970294, 0.0016062590945074002, 0.0011161682733781683, 0.0025377162168740623, 0.001854506886850946, 0.002014751975154146, 
0.002907479196825353, 0.0019027631748721175, 0.001631219641857696, 0.0015886737297083036, 0.0021052057054313303, 0.0016087762980920937, 0.0019211251163740134, 0.001386810420378784, 0.0020501790535027704, 0.002047871898244779, 
