1.0, 0.20050649786315403, 0.0318331379018711, 0.026287061349748547, 0.025623939367552716, 0.017801132807060346, 0.014579354307874685, 0.012774939956921175, 0.010765506983223112, 0.010315186562438914, 
0.024481324942114666, 0.0868704499173356, 0.025966647613300423, 0.016383777702510052, 0.005599867794440633, 0.006782961328556505, 0.00584144655543972, 0.004142497616494083, 0.004060104001652415, 0.0030857213233767126, 
0.0026098700013208373, 0.025369790313646928, 0.015141947142276346, 0.007368326435066838, 0.009447347336167049, 0.0035480902891143924, 0.003298253397723884, 0.003416376790955087, 0.0030133706344211177, 0.0017898914788462524, 
0.007193505003451095, 0.003330711391427791, 0.005503902204916511, 0.0049422878508065225, 0.0026679623488781736, 0.0014520873851870141, 0.0007022298879631464, 0.00023035157362149116, 0.0007023599077352669, 0.000708169712467617, 
0.0020745826061506377, 0.0034424527771974587, 0.00589368211595635, 0.003907576526286167, 0.002642643999283288, 0.0011639421278112896, 0.0010958871703338861, 0.00036485713821894774, 0.00013043244479144425, 0.00025684075333011616, 
0.00034519836576623155, 0.00336322853258071, 0.003984426737190188, 0.0029261618089213583, 0.0011635487822075654, 0.0006448285443195741, 0.00039944786067527577, 0.0009989564034369146, 0.0005690741597473406, 0.0003336653519885826, 
0.0005041318369450826, 0.0016031488400021648, 0.0023933567399157256, 0.0017459931968944664, 0.001176108044596151, 0.0007115757850555422, 0.0005860627798957993, 0.0007448400600249568, 0.0008494081367633835, 0.00014148889188137095, 
0.0006514167773397266, 0.0008778204132863466, 0.0004599602097019992, 0.0013923962350966214, 0.0012714835830336703, 0.0007828464838778636, 0.0007679326769494122, 0.0004900973876657049, 0.00039020498304810966, 9.128132597606764e-05, 
0.00076645452837615, 0.0002991296733005164, 0.0003510742946170527, 0.00022147165105674565, 0.0005983054131354635, 0.00035721478891546725, 0.0009463379008631476, 0.0006760190743592635, 0.000481500676958437, 3.288622894855384e-05, 
0.0012419204385631863, 0.0002351878564181796, 0.0002720816654838931, 0.00043995982197526186, 0.0003480524288529826, 0.00010670471152830965, 0.0005337634478298732, 0.0003965245438147253, 0.0006589694011551595, 0.00037324130961992845, 
